id	placeName	QID	dvp_id	coordinate location
dvp_044_place_0	Rauner Special Collections Library	Q98544730		43.70447,-72.28817
dvp_044_place_1	Hanover	Q38249825		43.70222222,-72.28944444
dvp_044_place_2	Reston	Q1375280		38.954444444444,-77.346388888889
dvp_044_place_3	Madison	Q938359		40.75861,-74.41583
dvp_044_place_4	Madison	Q938359		40.75861,-74.41583
dvp_044_place_5	Hanover	Q38249825		43.70222222,-72.28944444
dvp_044_place_6	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_7	Dartmouth Drive-In	Q42711313		41.6419401,-71.0081282
dvp_044_place_8	Texas	Q1439		31,-100
dvp_044_place_9	Texas	Q1439		31,-100
dvp_044_place_10	Texas	Q1439		31,-100
dvp_044_place_11	Beirut	Q3820		33.886944444444,35.513055555556
dvp_044_place_12	United States of America	Q30		39.828175,-98.5795
dvp_044_place_13	Algeria	Q262		28,1
dvp_044_place_14	Lebanon	Q822		33.833333,35.766667
dvp_044_place_15	Texas	Q1439		31,-100
dvp_044_place_16	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_044_place_17	Florida	Q812		28.133333333333,-81.631666666667
dvp_044_place_18	Massachusetts	Q771		42.3,-71.8
dvp_044_place_19	Texas	Q1439		31,-100
dvp_044_place_20	New Jersey	Q1408		40,-74.5
dvp_044_place_21	New Jersey	Q1408		40,-74.5
dvp_044_place_22	New Jersey	Q1408		40,-74.5
dvp_044_place_23	Manhattan	Q11299		40.728333333333,-73.994166666667
dvp_044_place_24	Madison	Q938359		40.75861,-74.41583
dvp_044_place_25	Texas	Q1439		31,-100
dvp_044_place_26	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_27	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_28	Texas	Q1439		31,-100
dvp_044_place_29	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_30	Soviet Union	Q15180		65,90
dvp_044_place_31	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_32	Princeton University	Q21578		40.345277777778,-74.656111111111
dvp_044_place_33	Hanover	Q38249825		43.70222222,-72.28944444
dvp_044_place_34	Princeton University	Q21578		40.345277777778,-74.656111111111
dvp_044_place_35	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_36	Dartmouth Drive-In	Q42711313		41.6419401,-71.0081282
dvp_044_place_37	North Massachusetts Hall	Q100952541		43.7041,-72.2906
dvp_044_place_38	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_39	Texas	Q1439		31,-100
dvp_044_place_40	Texas	Q1439		31,-100
dvp_044_place_41	Lebanon	Q822		33.833333,35.766667
dvp_044_place_42	Thomas Jefferson High School	Q7791260		32.8806,-96.8453
dvp_044_place_43	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_44	Highland Park	Q591899		32.830277777778,-96.801111111111
dvp_044_place_45	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_46	Brazil	Q155		-14,-53
dvp_044_place_47	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_48	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_49	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_50	Washington, D.C.	Q61		38.895,-77.036666666667
dvp_044_place_51	Trinity River	Q1969490		29.743055555556,-94.703333333333
dvp_044_place_52	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_53	Caribbean	Q664609		16.256944,-73.300833
dvp_044_place_54	Latin America	Q12585		-1.106889,-68.097391
dvp_044_place_55	Africa	Q15		1,17
dvp_044_place_56	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_57	Mississippi	Q1494		33,-90
dvp_044_place_58	Alabama	Q173		32.7,-86.7
dvp_044_place_59	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_60	Hanover	Q38249825		43.70222222,-72.28944444
dvp_044_place_61	New Jersey	Q1408		40,-74.5
dvp_044_place_62	Texas	Q1439		31,-100
dvp_044_place_63	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_64	Princeton University	Q21578		40.345277777778,-74.656111111111
dvp_044_place_65	Fraternity Row [on Webster Avenue in Hanover]	Q105454005		43.70652,-72.29225
dvp_044_place_66	North Massachusetts Hall	Q100952541		43.7041,-72.2906
dvp_044_place_67	Australia	Q3960		-26,141
dvp_044_place_68	Australia	Q408		-28,137
dvp_044_place_69	Australia	Q3960		-26,141
dvp_044_place_70	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_71	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_72	San Francisco	Q62		37.7775,-122.41638888888889
dvp_044_place_73	Palo Alto	Q47265		37.429166666667,-122.13805555556
dvp_044_place_74	San Francisco	Q62		37.7775,-122.41638888888889
dvp_044_place_75	Haight-Ashbury	Q1027700		37.770015,-122.446937
dvp_044_place_76	Stanford University	Q41506		37.4282293,-122.1688576
dvp_044_place_77	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_78	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_79	Punta Arenas	Q51599		-53.1627,-70.9081
dvp_044_place_80	Chile	Q23650252		-27.031388888889,-69.9825
dvp_044_place_81	Stanford University	Q41506		37.4282293,-122.1688576
dvp_044_place_82	San Francisco	Q62		37.7775,-122.41638888888889
dvp_044_place_83	Haight-Ashbury	Q1027700		37.770015,-122.446937
dvp_044_place_84	San Francisco	Q62		37.7775,-122.41638888888889
dvp_044_place_85	Mexico	Q96		23,-102
dvp_044_place_86	Mexico	Q96		23,-102
dvp_044_place_87	Dallas	Q16557		32.779166666667,-96.808888888889
dvp_044_place_88	Rio de Janeiro	Q8678		-22.908333333333,-43.196388888889
dvp_044_place_89	United States of America	Q30		39.828175,-98.5795
dvp_044_place_90	Rio de Janeiro	Q8678		-22.908333333333,-43.196388888889
dvp_044_place_91	United States of America	Q30		39.828175,-98.5795
dvp_044_place_92	Texas	Q1439		31,-100
dvp_044_place_93	University of Texas at Austin	Q49213		30.28614,-97.73942
dvp_044_place_94	Chile	Q23650252		-27.031388888889,-69.9825
